0.114000,0.490100
0.164300,0.505200
0.110000,0.554100
0.399900,0.446100
0.354500,0.390000
0.168200,0.515000
0.052600,0.390000
0.160100,0.389900
0.235900,0.622500
0.229900,0.790000
0.143500,0.389900
0.268500,0.524400
0.270300,0.519200
0.020000,0.613500
0.130000,0.641200
0.370000,0.760000
0.179600,0.548200
0.387700,0.390000
0.297100,0.519100
0.020000,0.717100
0.360000,0.769800
0.248500,0.664200
0.019900,0.397300
0.429900,0.624000
0.180000,0.630100
0.357800,0.390000
0.020000,0.620000
0.449900,0.680100
0.186600,0.389900
0.233700,0.629100
0.146800,0.389900
0.203200,0.790000
0.242800,0.681300
0.130200,0.389900
0.173300,0.389900
0.130000,0.647700
0.294800,0.490000
0.197300,0.602300
0.156700,0.389900
0.282700,0.561900
0.410100,0.450000
0.310000,0.660900
0.135000,0.490000
0.110000,0.629600
0.361000,0.390000
0.449900,0.493900
0.272700,0.591600
0.450000,0.655500
0.310000,0.654200
0.435000,0.650000
0.201800,0.615600
0.110000,0.622900
0.120100,0.490100
0.359900,0.779900
0.123400,0.389900
0.270200,0.599200
0.110000,0.616200
0.020000,0.557300
0.110000,0.573600
0.289900,0.540100
0.179000,0.626900
0.040000,0.749900
0.330000,0.634600
0.310000,0.535700
0.020000,0.570500
0.449900,0.673200
0.267700,0.527000
0.172300,0.606900
0.110000,0.580100
0.269200,0.602300
0.125100,0.690000
0.217000,0.661700
0.020000,0.696800
0.310000,0.576800
0.034700,0.390000
0.115100,0.690000
0.310000,0.647300
0.181200,0.554200
0.293600,0.529100
0.269400,0.522000
0.449900,0.540000
0.367100,0.390000
0.036700,0.750000
0.330000,0.647600
0.110000,0.586600
0.130000,0.570100
0.130000,0.535500
0.249100,0.582900
0.019900,0.410000
0.393400,0.760000
0.449900,0.546500
0.232700,0.632200
0.251900,0.574400
0.310000,0.556700
0.246400,0.590800
0.271400,0.390000
0.020000,0.466500
0.430000,0.575700
0.110000,0.593100
0.020000,0.453200
0.020000,0.473100
0.109900,0.657100
0.236000,0.790000
0.020000,0.479700
0.110000,0.606300
0.130000,0.589800
0.429900,0.616700
0.189300,0.657700
0.020000,0.723000
0.046400,0.749900
0.449900,0.533100
0.130000,0.583100
0.116800,0.790000
0.225700,0.653000
0.429900,0.629900
0.020000,0.673700
0.110000,0.690000
0.360000,0.774200
0.222800,0.390000
0.410000,0.749900
0.112800,0.790000
0.232700,0.390000
0.130000,0.596300
0.310000,0.521900
0.330000,0.653900
0.020000,0.536800
0.019800,0.415700
0.041100,0.390000
0.158400,0.565200
0.193200,0.389900
0.109900,0.670100
0.310000,0.680000
0.231700,0.635100
0.203100,0.389900
0.249600,0.661100
0.086100,0.389900
0.191500,0.664500
0.399900,0.402400
0.306700,0.390000
0.330000,0.680300
0.420000,0.720000
0.195200,0.675900
0.450000,0.659900
0.224100,0.657800
0.290000,0.790000
0.062800,0.749900
0.272200,0.513500
0.306800,0.790100
0.110000,0.550100
0.322800,0.790000
0.120100,0.690000
0.399900,0.423600
0.330000,0.619100
0.020000,0.439500
0.130000,0.609300
0.329900,0.670100
0.289900,0.490000
0.020000,0.446100
0.420100,0.450100
0.123200,0.790000
0.069900,0.750000
0.147200,0.531800
0.330000,0.569800
0.437200,0.450200
0.330000,0.589700
0.020000,0.660100
0.110000,0.556600
0.310000,0.542900
0.330000,0.549900
0.310000,0.590700
0.020000,0.508500
0.242300,0.603400
0.020000,0.653400
0.310000,0.533400
0.080000,0.790000
0.244700,0.676000
0.219500,0.389900
0.313200,0.390000
0.109800,0.509900
0.076000,0.389900
0.130000,0.615800
0.183200,0.789900
0.286900,0.549200
0.284600,0.556200
0.248100,0.585800
0.020000,0.646700
0.020000,0.521700
0.130000,0.671600
0.110000,0.543200
0.329900,0.533000
0.433300,0.720000
0.310000,0.500100
0.020000,0.640000
0.020000,0.515000
0.109900,0.530000
0.020000,0.390000
0.193500,0.670500
0.080000,0.750000
0.303500,0.390000
0.354400,0.789900
0.019900,0.394500
0.430000,0.582900
0.019800,0.429800
0.020000,0.492200
0.359900,0.783900
0.090100,0.790000
0.206300,0.690000
0.096400,0.790000
0.150000,0.540100
0.330000,0.686400
0.320000,0.510000
0.399900,0.409900
0.196100,0.678800
0.449900,0.469800
0.245000,0.595000
0.140000,0.510000
0.160600,0.493900
0.310000,0.610200
0.449900,0.476400
0.294100,0.527600
0.350000,0.789900
0.053900,0.749900
0.266200,0.611200
0.291200,0.390000
0.184600,0.643800
0.233700,0.690000
0.140200,0.389900
0.295700,0.523100
0.278700,0.573700
0.208900,0.638600
0.177000,0.541500
0.240000,0.690000
0.258200,0.555400
0.110000,0.493600
0.429900,0.593000
0.196700,0.790000
0.019800,0.422900
0.020000,0.597000
0.310000,0.664500
0.360000,0.760000
0.109900,0.389900
0.199900,0.790000
0.020000,0.630100
0.200700,0.612800
0.429900,0.599500
0.020000,0.623400
0.136800,0.389900
0.175600,0.616900
0.197300,0.682900
0.209700,0.640700
0.130000,0.526100
0.449800,0.693400
0.265200,0.614100
0.330000,0.546300
0.445100,0.569900
0.399900,0.416100
0.449900,0.537100
0.310000,0.687000
0.145700,0.490100
0.176700,0.789900
0.213900,0.690000
0.171200,0.603700
0.020000,0.547500
0.110000,0.626300
0.234800,0.625900
0.059900,0.389900
0.120000,0.389900
0.189800,0.790000
0.123000,0.490100
0.283500,0.790100
0.389900,0.760000
0.430000,0.650000
0.109900,0.516000
0.130000,0.545800
0.243200,0.600600
0.270200,0.790100
0.151000,0.542900
0.260600,0.548400
0.239100,0.612800
0.110000,0.499800
0.228700,0.644000
0.409800,0.743600
0.110000,0.612900
0.020000,0.706900
0.169800,0.790000
0.325000,0.510000
0.396400,0.390000
0.449900,0.462500
0.020000,0.567200
0.020000,0.720100
0.166700,0.389900
0.449900,0.669900
0.165700,0.587200
0.153000,0.549100
0.140100,0.490000
0.409800,0.735400
0.276700,0.579500
0.449900,0.676400
0.296400,0.520800
0.020000,0.450100
0.440100,0.650000
0.226400,0.790000
0.206300,0.389900
0.449900,0.516800
0.161700,0.496600
0.154700,0.490100
0.020000,0.469900
0.110000,0.583300
0.449900,0.510100
0.449900,0.530000
0.188100,0.654200
0.206200,0.629800
0.189000,0.577500
0.019900,0.400100
0.383000,0.760000
0.253400,0.790000
0.148600,0.535800
0.130000,0.532200
0.174100,0.534300
0.110000,0.653800
0.019900,0.406700
0.416500,0.720000
0.449900,0.523300
0.256000,0.641700
0.080100,0.754000
0.246700,0.790000
0.258100,0.635400
0.110000,0.589800
0.261700,0.545000
0.360000,0.764400
0.175300,0.537300
0.252200,0.653300
0.310000,0.546700
0.363900,0.760000
0.260300,0.628700
0.400000,0.390000
0.429900,0.633300
0.410000,0.760000
0.247200,0.668300
0.020000,0.443200
0.110000,0.603000
0.130000,0.566600
0.189900,0.389900
0.299100,0.513400
0.176700,0.620200
0.109900,0.667000
0.161700,0.496400
0.199800,0.389900
0.310000,0.540000
0.130000,0.579800
0.449900,0.454000
0.264200,0.617000
0.109900,0.660300
0.409900,0.729900
0.109900,0.680200
0.219900,0.789900
0.155100,0.555200
0.154000,0.552100
0.171400,0.524600
0.066200,0.389900
0.359900,0.776000
0.130000,0.593000
0.410000,0.746600
0.424800,0.720000
0.110000,0.609500
0.266800,0.529700
0.184000,0.562000
0.410000,0.720000
0.239400,0.390000
0.263200,0.390000
0.020000,0.676900
0.213500,0.652700
0.109800,0.513500
0.190400,0.661000
0.250100,0.790000
0.275700,0.582600
0.129800,0.790000
0.329900,0.543300
0.193700,0.591500
0.266900,0.790100
0.156100,0.558400
0.195000,0.595200
0.020000,0.670200
0.268100,0.605300
0.399900,0.407100
0.310000,0.553000
0.310000,0.580900
0.399900,0.413700
0.216200,0.389900
0.339700,0.789900
0.303500,0.790000
0.449800,0.685700
0.241200,0.606600
0.176600,0.540600
0.092900,0.790000
0.325000,0.690000
0.399900,0.426900
0.449900,0.697000
0.329900,0.529900
0.288100,0.390000
0.245900,0.390000
0.105500,0.790000
0.330000,0.586400
0.254700,0.565900
0.020000,0.656800
0.346500,0.789900
0.310000,0.587400
0.130000,0.627200
0.020000,0.505200
0.240200,0.609700
0.310000,0.510200
0.126800,0.389900
0.330000,0.599600
0.330000,0.690000
0.067500,0.750000
0.330100,0.520100
0.329900,0.536400
0.109900,0.673100
0.020000,0.643400
0.329900,0.666600
0.429900,0.610000
0.278300,0.390000
0.310000,0.593900
0.196900,0.681700
0.310100,0.790100
0.020000,0.489000
0.110000,0.650200
0.450000,0.662900
0.186500,0.790000
0.020000,0.511700
0.130000,0.619000
0.038100,0.390000
0.165200,0.507500
0.143900,0.521900
0.449900,0.479900
0.133700,0.790000
0.310000,0.677600
0.310000,0.510000
0.310000,0.529900
0.449900,0.486500
0.330000,0.627300
0.140900,0.790000
0.273700,0.588600
0.222000,0.664100
0.130000,0.510000
0.147200,0.790000
0.230800,0.637900
0.250000,0.580000
0.204000,0.622800
0.294200,0.390000
0.333000,0.790000
0.130000,0.563000
0.222600,0.662300
0.330100,0.513200
0.217900,0.664000
0.288000,0.545900
0.315000,0.510000
0.019800,0.433000
0.172900,0.530100
0.020000,0.495400
0.310000,0.606900
0.019900,0.404300
0.116600,0.389900
0.181200,0.633600
0.146100,0.528300
0.193000,0.790000
0.360000,0.790000
0.220300,0.690000
0.297500,0.517900
0.310000,0.620100
0.310000,0.495100
0.416600,0.450100
0.130100,0.490000
0.251300,0.656000
0.096300,0.389900
0.210000,0.690000
0.160000,0.790000
0.020000,0.593700
0.170400,0.522100
0.286000,0.490000
0.144900,0.524900
0.020000,0.606900
0.429900,0.596200
0.020000,0.626800
0.339200,0.390000
0.449900,0.569900
0.304000,0.490000
0.271000,0.596700
0.226700,0.650200
0.130000,0.659700
0.435100,0.569900
0.329500,0.390000
0.263300,0.619800
0.266000,0.532100
0.310000,0.565400
0.020000,0.580300
0.300000,0.490000
0.264200,0.537300
0.345400,0.789900
0.262400,0.622500
0.020000,0.550900
0.199700,0.689800
0.169000,0.597100
0.106400,0.389900
0.210800,0.643700
0.450000,0.710100
0.429900,0.602700
0.372700,0.760000
0.216700,0.661700
0.110000,0.567200
0.379900,0.760000
0.110000,0.490000
0.238000,0.616100
0.031700,0.390000
0.198600,0.605700
0.369900,0.390000
0.248100,0.665600
0.279100,0.492800
0.179900,0.550800
0.020000,0.544200
0.164600,0.583900
0.132400,0.510000
0.244100,0.597800
0.364100,0.390000
0.380100,0.389900
0.449800,0.689900
0.163800,0.503900
0.336000,0.390000
0.376700,0.760000
0.430000,0.640000
0.020000,0.683700
0.020000,0.703600
0.020000,0.563900
0.330000,0.641200
0.136400,0.490000
0.163600,0.580700
0.020000,0.577100
0.162500,0.498600
0.188100,0.573900
0.212900,0.389900
0.449900,0.526900
0.310000,0.690000
0.281700,0.564900
0.259200,0.632100
0.242200,0.683200
0.167900,0.593800
0.130000,0.529100
0.218900,0.666600
0.020000,0.710100
0.134800,0.510000
0.183300,0.389900
0.293500,0.790000
0.130000,0.542300
0.182300,0.636900
0.174000,0.533000
0.020000,0.690200
0.150100,0.490100
0.170000,0.389900
0.260000,0.790000
0.153400,0.389900
0.315000,0.690000
0.250400,0.658600
0.130000,0.637900
0.160000,0.490100
0.245500,0.673400
0.020000,0.460000
0.130000,0.520900
0.130000,0.631200
0.109900,0.663900
0.130000,0.653900
0.257400,0.557900
0.166800,0.590500
0.190900,0.582400
0.246100,0.671500
0.196500,0.389900
0.351100,0.390000
0.449900,0.500100
0.449900,0.520000
0.202900,0.620100
0.255800,0.390000
0.253100,0.650500
0.449900,0.513300
0.029900,0.750000
0.130000,0.680300
0.310000,0.563300
0.399900,0.437300
0.409900,0.733300
0.080100,0.783800
0.280700,0.567800
0.110000,0.599700
0.236100,0.390000
0.329900,0.527000
0.259000,0.390000
0.330000,0.606200
0.397000,0.759900
0.316200,0.790000
0.169500,0.519800
0.223400,0.789900
0.449900,0.506600
0.423800,0.720000
0.130000,0.514000
0.430000,0.646100
0.450000,0.716000
0.130000,0.576500
0.170100,0.600400
0.310000,0.549900
0.310000,0.640300
0.273500,0.790100
0.330000,0.612700
0.130000,0.602900
0.020000,0.528700
0.255700,0.563000
0.193000,0.669000
0.310000,0.633600
0.192000,0.666000
0.274900,0.505100
0.329900,0.540000
0.186800,0.650500
0.267300,0.390000
0.020000,0.666900
0.252500,0.390000
0.399900,0.450200
0.281700,0.390000
0.261500,0.625300
0.449900,0.665800
0.313500,0.790100
0.300000,0.510200
0.330000,0.583100
0.080100,0.776700
0.020000,0.485900
0.208100,0.634600
0.182200,0.556900
0.399900,0.430200
0.310000,0.584100
0.284900,0.390000
0.409900,0.726200
0.019900,0.736600
0.229400,0.390000
0.130000,0.686400
0.330000,0.576400
0.103100,0.389900
0.330000,0.596300
0.109900,0.502200
0.319400,0.790000
0.265100,0.534700
0.019900,0.729900
0.449900,0.490000
0.171800,0.527400
0.084000,0.789900
0.080100,0.763300
0.410000,0.756100
0.449900,0.700200
0.429900,0.606700
0.309900,0.670100
0.403600,0.450000
0.023900,0.750000
0.082800,0.389900
0.080000,0.770000
0.330000,0.563000
0.310000,0.513400
0.199400,0.609600
0.109900,0.523400
0.020000,0.633400
0.263400,0.539900
0.110000,0.646900
0.343300,0.390000
0.449900,0.450100
0.019900,0.401200
0.020000,0.743700
0.433300,0.450100
0.310000,0.526600
0.309800,0.390000
0.295100,0.490000
0.330200,0.790000
0.310000,0.597100
0.296700,0.790000
0.279700,0.570700
0.126800,0.490000
0.241400,0.685500
0.113200,0.389900
0.310000,0.630200
0.130000,0.559700
0.110000,0.536400
0.253800,0.568800
0.449900,0.483100
0.316600,0.390000
0.076500,0.750000
0.277400,0.497700
0.330000,0.659900
0.430000,0.637300
0.445900,0.719900
0.280000,0.490000
0.200000,0.689900
0.440200,0.569900
0.310000,0.603600
0.229900,0.640600
0.310000,0.623500
0.072700,0.389900
0.092900,0.389900
0.179900,0.789900
0.166300,0.510300
0.166600,0.790000
0.215300,0.690000
0.162200,0.576600
0.191700,0.586400
0.330000,0.556100
0.310000,0.616800
0.439900,0.450200
0.153600,0.790000
0.319900,0.390000
0.020000,0.498600
0.020000,0.436100
0.020000,0.750000
0.310000,0.505000
0.126400,0.790000
0.449900,0.560100
0.291800,0.534500
0.386800,0.760000
0.220000,0.670200
0.157200,0.561700
0.283600,0.559000
0.130000,0.552800
0.020000,0.590400
0.130000,0.677800
0.449900,0.553400
0.185900,0.568300
0.337200,0.789900
0.310000,0.568800
0.020000,0.583700
0.160900,0.572600
0.020000,0.603600
0.205100,0.625500
0.110000,0.639800
0.163200,0.790000
0.252800,0.571700
0.234000,0.790000
0.310000,0.519500
0.256500,0.560500
0.020000,0.616800
0.194300,0.673200
0.110000,0.633100
0.130000,0.644500
0.049700,0.390000
0.277700,0.576700
0.310000,0.657700
0.020000,0.610100
0.326400,0.390000
0.110000,0.563900
0.271300,0.516000
0.374300,0.390000
0.080000,0.774600
0.274100,0.507500
0.223300,0.660200
0.299800,0.511000
0.209800,0.789900
0.243500,0.790000
0.399900,0.393400
0.449900,0.495900
0.032700,0.750000
0.130000,0.623100
0.399900,0.400000
0.020000,0.540900
0.020000,0.693800
0.152000,0.546000
0.290800,0.537400
0.177900,0.623500
0.020000,0.736400
0.178300,0.544900
0.209600,0.389900
0.020000,0.554100
0.029300,0.390000
0.183000,0.559300
0.110000,0.570400
0.376600,0.389900
0.259400,0.551900
0.245700,0.592900
0.390100,0.390000
0.183400,0.640200
0.213100,0.789900
0.180000,0.389900
0.332800,0.390000
0.449900,0.650100
0.020000,0.532700
0.216700,0.789900
0.330100,0.522500
0.150100,0.389900
0.240100,0.790000
0.330000,0.677700
0.020000,0.560600
0.192700,0.588800
0.110000,0.576900
0.133500,0.389900
0.176600,0.389900
0.330000,0.637900
0.280100,0.790100
0.294900,0.525400
0.330000,0.623200
0.110000,0.619500
0.020000,0.713500
0.449900,0.566200
0.141100,0.513400
0.020000,0.573800
0.137400,0.510000
0.130000,0.650800
0.330000,0.631200
0.141900,0.490000
0.020000,0.686900
0.020000,0.456800
0.043400,0.749900
0.271800,0.594200
0.130000,0.539000
0.130000,0.664000
0.330000,0.644400
0.020000,0.700100
0.256800,0.790000
0.220700,0.668000
0.019900,0.727400
0.020000,0.680200
0.310000,0.650600
0.019900,0.406800
